Datum export;20211201 09:13;;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20211003 02:00;20211003 03:00;1.81;2.73;1.15;1.94;1.07;1.91;10.52;2.49;2.24;2.48;2.71;3.77;1.35;2.74;1.19;5.61;16.81;3.36;6.61;6.2;5.87;8.9;10.37;5.21;4.65;1.48;3.83;3.5;3.84;5.22;3.18;3.93;3.08;2.05;3.57;7.82;2.54;1.38;1.93;;1.91;3.37;2.76
NO2;uur;µg/m³;20211003 03:00;20211003 04:00;1.73;3.4;1.52;1.41;0.91;2.33;5.3;2.71;2.71;3.28;3.24;1.5;1.5;1.99;1.1;8.11;18.35;1.25;3.32;5.27;7.1;12.5;12.26;6.19;3.73;1.18;2.74;4.22;4.8;2.75;3.72;2.32;2.81;1.65;3.21;8.72;2.19;1.1;2.08;;1.58;2.15;2.31
NO2;uur;µg/m³;20211003 04:00;20211003 05:00;2.12;3.2;1.44;1.84;1.03;4.9;4.95;2.34;2.55;4.12;3.51;2.97;1.44;0.75;0.79;4.19;15.51;1.32;2.46;2.64;6.96;11.5;7.44;11.12;1.03;0.98;5.86;4.14;3.67;6.61;3.75;2.33;3.35;1.43;3.53;9.28;1.83;1;2.74;;1.45;1.85;1.61
NO2;uur;µg/m³;20211003 05:00;20211003 06:00;2.21;2.75;1.55;1.8;1.41;4.65;2.74;2.63;3.51;8.46;4.23;1.54;2.03;1.58;0.97;13.05;27.33;0.96;3.74;2.83;12.87;15.28;14.98;1.46;2.77;1.47;4.42;5.29;5.47;7.63;3.66;3.17;6.47;1.18;4.85;11.8;1.85;0.84;1.91;;1.53;2.88;2.15
NO2;uur;µg/m³;20211003 06:00;20211003 07:00;2.41;2.98;1.61;2.06;1.72;4.02;3.05;5.18;7.52;11.61;4.14;0.71;3.8;3.66;1.22;25.8;19.65;1.09;6.96;4.66;26.72;16.26;36.25;24.36;7.02;2.57;4.71;6.74;6.22;14.99;4.22;3.58;6.91;2.56;9.59;14.63;1.85;1.56;1.49;;1.53;5.68;2.09
NO2;uur;µg/m³;20211003 07:00;20211003 08:00;2.75;3.84;1.72;2.52;1.92;8.41;7.29;7.2;7.94;4.49;3.2;2.91;3.77;4;1.4;35.83;14.24;1.94;7.58;10.73;25.72;16.37;27.56;21.12;10.57;2.13;6.46;7.98;7.55;16.68;4.63;4.21;9.01;4.11;22.18;21.48;1.82;2.22;1.28;;1.44;7.1;2.56
NO2;uur;µg/m³;20211003 08:00;20211003 09:00;2.82;4.19;1.85;2.77;1.93;15.28;8.67;7.97;9.76;6.3;6.12;2.32;3.91;2.98;1.99;22.42;11.56;3.38;7.88;6.23;30.94;23.69;30.58;9.78;17.1;2.26;5.24;18.9;17.36;20.87;8.37;4.15;14.04;2.22;30.02;31.19;4.41;2.42;1.28;;1.09;12.83;3.92
NO2;uur;µg/m³;20211003 09:00;20211003 10:00;2.76;4.58;2.05;3.1;2.27;5;7.38;10.03;11.38;5.87;6.06;3.12;5.04;0.35;2.23;8.81;26.34;3.41;6.82;3.53;25.12;19.09;18.32;13.06;19;1.99;5.59;17.54;16.34;25.91;10.89;4.1;12.61;2.8;31.35;37.62;3.32;2.1;2.32;;1.33;6.37;3.88
NO2;uur;µg/m³;20211003 10:00;20211003 11:00;3.42;5.89;1.82;3.3;1.91;13.14;8.2;14.75;15.64;11.9;4.09;5.66;6.29;1.15;2.53;7.65;29.2;5.62;11.8;2.63;23.46;15.7;28.85;14.55;21.09;2.55;7.81;24.5;25.7;27.82;10.25;6.52;11.96;4.1;26.27;31.49;3.73;2.68;2.93;;1.56;12.43;4.51
NO2;uur;µg/m³;20211003 11:00;20211003 12:00;4.58;6.66;1.97;4.34;2.12;8.54;7.28;16.64;25.6;32.77;7.45;5.98;9.61;1.58;2.24;6.78;14.78;11.19;10.95;4.36;27.34;18.86;31.41;4.37;25.28;5.1;8.06;24.7;25.09;30.65;11.86;8.17;9.81;3.05;44.19;38.82;3.28;3.91;3.07;;1.74;21.93;4.12
NO2;uur;µg/m³;20211003 12:00;20211003 13:00;5.48;6.63;2.58;4.86;2.48;7.23;4.95;24.3;27.57;30.65;15.67;7.89;9.29;0.9;3.27;10.3;21.86;9.42;20.78;3.46;28.68;21.27;31.67;19.21;23.14;3.38;4.48;31;22.31;26.66;13.69;5.99;7.91;2.71;35.15;33.44;4.4;2.84;3.78;;2.2;33.29;5.49
NO2;uur;µg/m³;20211003 13:00;20211003 14:00;3.58;6.98;2.3;5.64;2.72;7.33;8.61;22.54;24.06;14.4;7.48;2.3;7.42;2.22;2.25;13.11;22.88;2.21;22.02;3.02;29.95;26.69;20.2;37.15;20.42;5.06;3.71;16.87;14.21;23.35;9.08;7.16;7.18;3.48;35.52;34.63;4.17;2.71;1.44;;2.82;28.95;9.51
NO2;uur;µg/m³;20211003 14:00;20211003 15:00;3.21;6.84;2.13;6.79;2.51;3.92;5.02;16.04;16.69;24.51;9.11;2.76;4.17;2.72;2.82;11.73;28.47;2.48;8.06;4.54;28.29;32.1;13.42;73.05;17.42;6.94;6.31;18.71;14.6;18.32;8.58;7.87;8.51;5.52;23.69;24.67;4.52;3.66;0.96;;1.88;15.41;7.94
NO2;uur;µg/m³;20211003 15:00;20211003 16:00;5.83;7.81;8.23;10.8;7.3;8.42;4.87;15.37;19.51;19.24;11.37;4.73;3.14;5.14;2.29;17.16;21.58;2.46;6.52;3.8;24.55;13.43;16.57;11.48;15.9;5.92;13.34;19.6;20.33;20.76;12.44;11.5;7.3;4.48;19.74;21.68;3.76;1.3;1.54;;0.99;8.74;4.96
NO2;uur;µg/m³;20211003 16:00;20211003 17:00;5.11;6.73;7.37;14.37;9.53;12.57;10.01;12.26;22.74;12.5;10.76;6.21;8.67;4.74;2.45;13.76;19.27;5.38;6.95;7.95;21.43;15.48;17.7;11.41;11.71;7.65;7.95;20.35;21.58;20.79;13.22;5.46;6.82;4.41;22.91;24.41;6.17;3.84;2.32;;1.79;16.55;3.89
NO2;uur;µg/m³;20211003 17:00;20211003 18:00;9.54;6.95;7.67;15.26;10.28;9.09;10.88;14.85;18.11;17.93;18.63;6.32;10.85;3.82;3.67;14.54;19.09;5.18;12.19;12.57;20.56;11.64;14.21;11.11;17.06;7.32;8.5;16.18;18.06;21.57;9.59;8.11;6.63;8.05;21.15;23.48;4.99;7.36;5.92;;2.16;26.67;6.99
NO2;uur;µg/m³;20211003 18:00;20211003 19:00;12;10.02;7.61;10.61;8.67;6.91;15.73;14.56;19;23.57;15;6.57;9.97;4.14;4.75;14.09;16.75;7.53;12.98;12.19;19.11;9.94;15.58;13.82;15.44;9.2;6.86;18.02;19.61;23.46;13.19;10.56;6.37;8.92;16.46;24.41;7.08;7.57;8.66;;2.84;23.58;6.27
NO2;uur;µg/m³;20211003 19:00;20211003 20:00;10.64;10.76;5.59;8.12;6.34;8.08;15.89;10.87;13.95;17.4;12.95;12.13;8.68;5.65;4.73;21.42;11.46;7.44;13.09;9.98;18.28;14.83;19.02;17.74;10.66;7.89;8.83;19.68;21.21;29.91;16.92;12.96;7.92;10.2;18.28;24.81;7.65;8.71;9.17;;4.69;15.04;7.12
NO2;uur;µg/m³;20211003 20:00;20211003 21:00;8.88;10.07;3.78;6.49;4.68;7.23;15.18;9.94;13.87;11.6;10.14;13.2;7.82;7.29;4.99;17.49;11.93;5.35;10.87;9.96;15.23;18.24;17.61;12.29;12.56;9.38;12.27;14.82;15.05;26.01;12.78;11.38;7.68;8.59;13.82;23.43;8.1;8.07;6.25;;7.12;13.7;7.66
NO2;uur;µg/m³;20211003 21:00;20211003 22:00;4.71;10.13;2.96;4.82;3.94;5.59;16.04;10.08;18.9;10.33;8.68;10.07;5.95;5.28;4.15;16.59;8.97;3.9;9.62;10;14.12;14.87;15.34;11.78;12.44;6.81;11.25;11.44;11.47;18.13;10;8.48;8.25;7.83;11.8;19.49;7.63;7.12;8.2;;5.81;11.76;7.11
NO2;uur;µg/m³;20211003 22:00;20211003 23:00;3.58;9.27;2.18;4.07;2.89;5.41;14.16;9.31;10.82;7.6;7.32;4.8;6.77;3.32;3.71;9.85;11.49;3.74;10.87;8.33;11.88;9.11;16.01;10.86;7.82;5.94;6.88;10.9;11.07;13.7;9.85;7.77;7.9;6.35;10.07;19.56;6.6;5.81;7.32;;6.24;10.05;6.92
NO2;uur;µg/m³;20211003 23:00;20211004 00:00;3.07;6.46;1.93;3.77;2.51;4.22;12.85;7.34;9.59;5.67;6.35;4.59;6.31;3.32;2.73;7.52;11.65;5.11;9.53;6.89;10.44;7.25;14.55;8.42;6.47;5.67;5.41;9.76;9.55;10.95;9.37;8.41;8.62;5.37;8.85;18.7;5.93;5.38;5.87;;5.8;6.83;6.33
NO2;uur;µg/m³;20211004 00:00;20211004 01:00;2.82;7.67;2.05;2.78;2.91;7.08;11.48;5.69;6.37;4.65;6.21;3.94;6.01;5.19;3.2;6.46;18.36;6.44;7.76;6;10.63;6.64;9.29;6.6;6.42;5.54;6.85;8.38;8.28;8.26;7.38;7.25;9.23;5.66;6.33;13.55;5.19;5.07;5.04;;4.48;6.11;5.71
NO2;uur;µg/m³;20211004 01:00;20211004 02:00;2.89;6.67;2.3;2.7;3.09;5.96;9.18;5.65;5.2;4.86;7.19;4.59;4.64;7.27;3.78;5.77;17.33;5.67;10.91;6.29;9.98;5.6;9.96;5.6;6.89;5.59;9.1;7.46;7.73;8.15;7.12;7.28;8.29;5.5;5.92;12.24;4.75;4.52;5.04;;4.49;5.47;5.16
NO2;uur;µg/m³;20211004 02:00;20211004 03:00;3.48;6.47;2.3;2.75;2.99;6.05;13.15;5.94;5.29;6.45;8.94;4.49;5.21;6.27;5.64;7.45;15.59;7.55;11.96;5.93;8.78;9.93;10.89;6;6.92;6.08;6.3;7.41;7.37;7.6;7.36;7.82;7.05;4.33;5.39;11.25;4.28;4.68;5.74;;4.25;4.67;5
NO2;uur;µg/m³;20211004 03:00;20211004 04:00;4.24;5.21;2.74;2.8;3.33;6.37;14.08;5.06;5.27;10.01;10.26;5.3;5.21;6.62;5.88;11.76;24.64;8.09;11.27;7.46;15.51;8.14;10.87;8.37;6.51;6;7.06;9.55;10.42;9.36;8.84;8.56;6.62;6.63;5.5;11.54;3.94;4.34;5.62;;4.26;5.45;4.91
NO2;uur;µg/m³;20211004 04:00;20211004 05:00;4.5;5.97;3.21;4.78;4.53;6.56;14.12;6.06;7.38;26.02;13.87;7.8;6.25;9.06;6.07;11.84;28.8;11.66;12.64;11.08;17.38;10.04;15.74;17.35;9.76;6.95;8.66;15.4;19.56;28.76;13.38;9.93;8.05;6.24;7.07;11.84;4.51;4.8;5.44;;4.51;6.63;5.19
NO2;uur;µg/m³;20211004 05:00;20211004 06:00;7.13;8.73;6.96;8.53;5.54;8.97;21.27;10.53;12.22;34.04;14.67;15.01;8.66;11.81;6.95;23.93;24.45;11.68;15.15;14.16;30.63;18.74;25.99;32.54;13.91;8.85;12.54;18.99;24.49;32.76;16.47;13.44;9.61;6.82;10.79;14.82;5.63;5.84;6.18;;4.89;12.41;7.17
NO2;uur;µg/m³;20211004 06:00;20211004 07:00;14.63;12.25;10.33;14.31;8.36;9.54;22.36;14.94;22.89;37.64;19.05;16.8;13.28;13.18;8.65;43.58;28.86;15.39;17.12;20.47;33.35;32.2;35.72;24.43;27.54;12.54;15.3;26.54;28.26;24.35;18.52;16.89;12.6;12.21;19.35;22.05;7.35;7;8.28;;5.89;17.3;10.33
NO2;uur;µg/m³;20211004 07:00;20211004 08:00;10.12;11.93;8.22;16.92;9.86;12.27;19.84;16.62;22.92;38.06;19.64;17.02;14.77;15.44;13.07;41.15;29.1;18.78;18.73;27.09;35.68;37.68;28.02;23.57;28.68;12.17;14.67;27.92;27.15;17.78;18.74;15.86;14.22;13.91;21.8;25.62;8.84;7.78;10.1;;6.3;20.76;11.42
NO2;uur;µg/m³;20211004 08:00;20211004 09:00;7.73;11.12;7.2;15.4;8.09;11.32;27.61;16.26;18.99;25.94;13.22;16.49;15.51;16.14;12.69;26.79;24.46;18.38;14.05;21.57;25.03;26.19;23.11;23.29;19.73;10.77;11.9;23.17;21.46;15.58;15.56;11.22;13.11;11.54;20.07;21.78;9.64;9.12;9.46;;6.53;19.03;11.19
NO2;uur;µg/m³;20211004 09:00;20211004 10:00;7.77;12.64;6.57;12.4;7.25;7.14;21.03;10.17;12.62;20.29;10.36;14.21;8.97;12.35;11.22;18.54;22.25;17.36;10.75;16.57;19.27;20.35;19.79;18.38;20.27;8.47;9.29;18.95;16.17;19.47;12.09;8.83;12.55;9.04;15.18;16.92;9.01;8.31;7.6;;5.76;17.57;9.56
NO2;uur;µg/m³;20211004 10:00;20211004 11:00;7.03;9.15;4.18;9.75;6.71;4.51;9.59;7.2;10.64;15.57;46.12;11.64;5.12;11.29;6.17;12.81;18.87;13.97;9.58;15.38;16.58;14.94;13.36;12.34;17.58;6.35;7.18;15.81;15.11;17.43;10.21;7.16;11.64;7.9;12.9;13.6;7.16;6.77;7.37;;5.35;13.17;7.12
NO2;uur;µg/m³;20211004 11:00;20211004 12:00;4.03;4.77;3;8.91;5.45;3.44;7.71;5.47;9.98;16.39;9.74;8.24;3.81;8.34;4.96;9.48;13.22;9.65;9.46;11.38;11.92;10.29;12.65;11.35;16.36;5.21;7.73;12.36;14.4;16.01;7.57;6.28;9.22;5.16;9.6;7.91;6.58;4.72;5.46;;4.45;14.15;5.52
NO2;uur;µg/m³;20211004 12:00;20211004 13:00;3.35;3.02;2.62;8.23;3.21;3.02;6.72;4.84;11.21;18.11;8.99;5.99;4.53;5.65;4.03;9.1;17.73;6.2;7.04;7.61;11.91;9.91;11.53;10.4;9.47;3.61;7.59;12.45;12.79;15.55;5.95;4.97;6.39;3.4;9.37;6.92;5.21;2.76;3.78;;3.52;14.23;4.59
NO2;uur;µg/m³;20211004 13:00;20211004 14:00;3.14;2.44;3.14;8.19;3.11;3.17;6.02;5.35;11.7;17.97;7.79;5.69;4.63;5.03;3.03;11.22;13.09;4.7;5.58;7.41;16.2;10.48;12.97;11.66;11.15;3.1;5.87;12.39;13.59;15.02;5.93;3.53;4.97;2.76;9.49;3.98;3.8;2.52;4.61;;3.21;12.41;4.7
NO2;uur;µg/m³;20211004 14:00;20211004 15:00;3.24;2.65;2.93;9.54;3.89;2.79;7.26;7.25;12.57;21.21;11.17;7.49;4.45;5.27;4.19;10.26;10.91;5.47;6.85;8.08;14.56;10.56;11.4;9.34;16.72;3.26;5.51;16.33;15.31;18.83;6.32;3.97;4.59;3.17;9.29;3.41;2.93;2.46;4.78;2.95;2.39;14.21;4.92
NO2;uur;µg/m³;20211004 15:00;20211004 16:00;3.13;3.42;4.2;10.95;4.46;2.66;7.09;8.78;15.1;26.44;13.3;7.25;5.24;7.17;4.85;12.81;12.18;7.53;6.93;8.58;15.62;11.23;16.59;8.44;17.9;4.22;5.13;16.63;16.43;19.47;7.15;5.7;5.28;2.65;10.8;4.3;1.79;2.73;4.71;1.32;2.69;11.75;4.92
NO2;uur;µg/m³;20211004 16:00;20211004 17:00;4.69;4.07;4.24;11.71;5.15;3.8;9.3;9.27;17.38;22.75;11.1;9.83;5.58;7.03;5.46;13.29;15.08;8.61;8.69;9.59;19.4;16.7;15.17;10.38;19.07;5.33;6.53;20.01;17.78;20.31;8.37;5.21;6.24;4.27;12.97;6.52;2.92;2.94;4.98;1.44;2.98;11.33;5.01
NO2;uur;µg/m³;20211004 17:00;20211004 18:00;5.68;7.04;6.98;14.82;7.82;6.61;8.44;11.93;16.37;32.53;12.57;8.52;7.53;9.06;7.09;25.14;14.12;6.54;9.42;8.43;31.69;16.73;17.6;20.31;22.23;5.83;7.6;27.44;28.16;25.67;12.4;8.01;7.98;5.1;14.62;11.89;3.5;4.01;5.08;3.16;3.09;15.14;7
NO2;uur;µg/m³;20211004 18:00;20211004 19:00;6.64;5.91;13.09;22.27;9.49;12.53;10.6;13.99;12.88;38.58;15.83;9.1;11.55;11.94;8.82;22.14;13.15;11.51;10.97;14.5;27.53;17.57;21.27;35.51;22.94;6.87;10.74;28.18;28.4;36.96;16.16;11;10.08;8.52;14.58;16.93;4.26;8.13;6;5.64;3.92;11.62;7.64
NO2;uur;µg/m³;20211004 19:00;20211004 20:00;12.79;14.4;11.24;19.38;11.76;8.99;17.45;13.51;11.56;43.85;16.81;10.41;10.68;10.41;12.09;23.04;19.03;12.3;13.12;14.95;29.38;16.57;24.64;24.43;17.09;9.25;9.71;30.16;25.91;21.36;16.55;12.47;10.38;11.37;14.35;17.45;5.04;7.38;6.78;4.89;4.22;13.09;6.84
NO2;uur;µg/m³;20211004 20:00;20211004 21:00;14.7;9.64;10.06;13.56;12.95;7.99;18.31;12.04;10.75;31.6;16.85;12.7;9.78;8.58;10.09;30.76;18.43;11.97;15.37;13.73;24.39;20.01;26.63;25.26;19.68;9.15;9.99;26.51;18.63;14.34;14.89;17.38;11.28;10.38;16.27;20.21;4.7;7.83;5.49;4.46;3.76;11.51;6
NO2;uur;µg/m³;20211004 21:00;20211004 22:00;15.27;12.44;5.8;9.98;7.8;7.23;15.59;15.46;10.66;16.89;11.2;10.96;9.03;11.89;10.09;26.5;15.27;10.28;12.23;17.76;26.04;25.02;32.75;20.89;16.14;7.82;11.61;19.47;13.05;18.42;10.27;11.55;12.21;10.08;15.29;18.74;5.65;8.26;5.9;4.85;3.88;11.42;6.66
NO2;uur;µg/m³;20211004 22:00;20211004 23:00;12.28;13.04;4.71;7.72;8.14;5.43;13.4;14.85;11.17;14.55;7.84;6.86;7.49;10.58;7.85;26.59;13.26;8.51;7.37;15.47;26.84;21.85;28.84;14.91;13.02;6.99;8.29;12.96;12.62;12.14;8.99;8.39;13.68;10.41;12.54;19.3;6.3;7.19;5.28;6.76;4.18;9.98;5.62
NO2;uur;µg/m³;20211004 23:00;20211005 00:00;12.09;11.36;4.66;5.75;5.2;5.44;11.71;13.54;11.82;9.82;7.13;5.81;7.14;8.67;9.01;23.28;10.25;7.92;6.64;12.79;21.68;19.64;31.76;8.73;10.85;7.28;7.52;9.49;10.2;9.99;8.6;8.77;19;11.1;10.96;15.82;7.27;6.92;4.39;6.58;4.29;10.27;4.81
NO2;uur;µg/m³;20211005 00:00;20211005 01:00;15.67;12.35;4.36;4.68;5.39;5.3;7.42;13.18;11.62;5.79;5.8;5.08;6.62;5.87;6.75;16.23;7.85;5.04;5.39;10.29;17.19;16.49;28.9;6.22;7.45;7.08;6.46;8.27;7.81;7.95;6.33;8.85;21.78;8.96;10.69;18.08;6.33;6.91;3.49;11.34;3.52;7.22;5.84
NO2;uur;µg/m³;20211005 01:00;20211005 02:00;13.43;11.26;4.13;4.43;4.22;4.64;6.34;10.48;9.82;7.87;5.4;4.83;7.17;7.74;7.77;17.67;8.18;5.27;4.11;7.89;18.84;13.93;22.43;5.22;7.41;7.27;6.33;5.77;5.79;6.75;5.81;5.32;30.93;7.99;8.8;18.06;11.18;6.69;3.55;13.25;4.41;7.16;5.88
NO2;uur;µg/m³;20211005 02:00;20211005 03:00;11.25;10.95;4.31;4.27;4.68;4.19;6.2;10.16;9.42;5.25;5.4;4.14;6.62;14.89;9.48;15.8;7.1;4.08;4.54;6.65;16.34;13.07;26.83;5.65;6.35;6.84;5.89;5.74;5.61;7.26;5.85;6.4;27.61;7.36;7.84;17.19;17.2;6.89;4.17;13.78;4.84;10.3;8.06
NO2;uur;µg/m³;20211005 03:00;20211005 04:00;9.15;11.71;3.54;3.45;3.11;3.95;5.61;9.65;8.85;6.18;4.52;4.37;;6.33;8.96;17.6;6.64;4.73;4.56;5.51;16.73;12.23;27.46;9.4;6.37;6.94;5.69;7.5;5.82;7.32;6.92;6.2;16.1;6.54;8.4;17.28;25.64;6.06;4.85;12.7;6.14;13.61;11.64
NO2;uur;µg/m³;20211005 04:00;20211005 05:00;8.92;9.59;4.35;5.94;4.31;4;5.32;9.89;9.34;10.89;5.27;4.69;;8.09;23.88;16.59;10.98;4.68;5.11;6.26;17.67;19.47;11.11;12.15;7.13;6.29;6.45;9.11;9.04;6.82;7.52;5.67;12.15;6.9;8.27;17.59;24.76;8.96;5.14;11.37;8.8;16.83;13.06
NO2;uur;µg/m³;20211005 05:00;20211005 06:00;11.83;11.65;5.78;7.66;4.69;5.11;5.81;12.64;15.34;18.99;7.88;5.95;9.54;6.61;22.12;17.74;13.34;4.7;6.77;8.25;18.18;20.65;12.62;12.67;12.33;7.67;8.78;18.03;19.27;11.7;11.59;10.11;13.2;7.47;9.53;18.87;20.52;14.62;6.47;11.23;12.33;24.16;14.3
NO2;uur;µg/m³;20211005 06:00;20211005 07:00;15.43;18.45;7.98;11.04;6.28;8.4;9.21;20.79;20.25;32.17;13.07;10.59;12.48;8.58;24.9;19.59;18.8;6.54;8.56;12.39;20.47;24.94;13.29;19.31;17.69;9.68;11.89;27.68;24.25;13.39;16.58;9.12;13.92;11.63;17.1;23.41;19.54;22.39;8.33;13.19;13.44;32.46;14.47
NO2;uur;µg/m³;20211005 07:00;20211005 08:00;15.85;22.75;7.69;27.06;9.38;9.75;11.95;27.52;28.11;33.54;13.96;9.6;14.55;7.21;23.39;;23.99;8.01;8.51;15.11;29.91;20.08;16.75;13.59;21.5;10.8;9.93;36.83;26.44;17.51;19.26;10.59;15.78;16.64;19.64;26.06;15.65;19.88;11.02;13.46;11.99;34.96;16.19
NO2;uur;µg/m³;20211005 08:00;20211005 09:00;13.18;21.05;5.47;17.14;7.36;7.28;12.72;19.5;19.54;19.78;8.64;7.04;13.58;6.86;10.96;;20.12;7.2;6.88;11.48;24.28;14.62;12.89;10.14;14.28;10.3;7.07;27.11;20.82;15.75;15.05;8.17;17.81;16.29;18.82;24.65;13.38;14.64;13.41;12.26;9.73;25.28;12.2
NO2;uur;µg/m³;20211005 09:00;20211005 10:00;11.99;11.37;4.59;15.49;5.91;5.65;11.37;17.85;12.5;16.24;6.94;7.05;8.7;4.84;8.87;;17.67;6.45;6.13;8.38;19.56;14.62;14.3;8.12;10.14;9.44;6.81;18.18;17.11;11.35;11.7;5.9;16.67;13.51;14.91;21.22;12.35;13.21;12.33;10.96;7.88;25.54;10.2
NO2;uur;µg/m³;20211005 10:00;20211005 11:00;4.49;7.49;4.43;8.34;4.3;5.27;12.61;9.88;9.29;14.77;6.53;6.08;6.61;6.07;8.64;;16.25;6.4;6.57;8.32;18.62;15.33;17.71;8.63;11.89;8.85;5.79;14.85;13.31;9.92;10.4;5.17;15.03;10.89;14.69;17.37;11.84;12.58;8.57;8.82;8.9;27.47;9.63
NO2;uur;µg/m³;20211005 11:00;20211005 12:00;3.74;29.01;3.24;6.3;4.47;3.95;13.04;8.31;7.81;19.8;7.6;5.59;5.48;6.44;9.38;;14.61;6.98;6.2;8.32;20.29;17.62;22.23;8.09;10.39;7.78;5.21;15.47;14.75;9.01;9.51;5.6;10.39;8.31;10.22;11.3;9.73;9.8;9.09;8.68;7.35;20.87;8.6
NO2;uur;µg/m³;20211005 12:00;20211005 13:00;3.32;4.75;3.69;8.42;4.91;4.8;9.89;7.24;11.66;22.36;7.82;5.92;4.4;7.53;8.21;16.92;17.14;8.22;7.06;9.51;18.3;18.63;23.48;8.82;11.63;6.97;5.38;14.95;13.5;8.78;8.78;5.99;7.72;8.42;10.84;11.67;8.63;8.36;8.32;7.69;5.41;20.18;7.15
NO2;uur;µg/m³;20211005 13:00;20211005 14:00;4.2;4.68;3.62;9.54;5.39;6.12;12.36;11.93;13.29;27.18;8.99;6.77;6.17;6.97;4.52;21.68;17.61;7.54;7.73;10.97;20.67;20.1;31.8;13.3;16.64;7.93;5.99;16.89;19.27;11.38;8.32;6.47;11.42;6.02;12.31;12.45;11.23;9.33;8.11;6.56;5.28;17.95;6.58
NO2;uur;µg/m³;20211005 14:00;20211005 15:00;4.85;6.16;4.18;11.28;5.73;6.45;13.2;15.85;16.48;20.22;11.97;7.01;8.61;7.18;2.88;20.42;20.31;9.08;10;12.32;23.98;19.93;26.13;12.59;18.17;7.08;6.48;22.35;19.87;15.77;10.47;8.47;10.91;6.26;16.37;17.74;11.47;11.98;9.42;6.83;8.07;27.87;7.93
NO2;uur;µg/m³;20211005 15:00;20211005 16:00;6.28;8.11;4.28;10.28;6.04;6.14;8.98;14.51;21.84;25.03;16.15;7.61;9.12;3.34;2.36;14.97;25;7.65;12.61;14.3;20.77;13.63;17.8;9.71;19.39;7.4;8.27;25.4;24.58;20.54;12.74;8.95;10.01;7.41;16.18;20.23;9.72;9.73;6.8;6;8.98;31.24;11.39
NO2;uur;µg/m³;20211005 16:00;20211005 17:00;6.47;7.39;6.11;24.27;9.9;8.5;4.22;14.38;27.16;30.12;18.68;6.4;10.08;2.54;5.11;11.97;20.45;3.9;9.14;4.57;25.91;10.83;21.93;22.19;19.02;8.26;9.71;19.84;20.89;19.06;11.93;9.05;11.78;7.67;18.3;19.46;5.08;7.44;5.28;7.01;7.99;26.96;12.04
NO2;uur;µg/m³;20211005 17:00;20211005 18:00;9.25;6.92;10.23;18.22;14.11;8.16;6.05;17.83;20.9;25.58;15.45;6.6;10.58;3.52;6.16;10.29;26.53;3.75;10.04;3.31;25.77;20.32;18.34;11.16;20.6;9.99;5.9;25.04;22.89;18.47;10.57;7.57;17.51;9.96;19.44;22.24;5.88;6.7;6.68;8.88;7.38;20.09;8.91
NO2;uur;µg/m³;20211005 18:00;20211005 19:00;12.27;6.91;12.09;11.03;9.06;11.16;8.35;14.84;21.08;20.76;14.63;5.49;10.77;3.09;5.31;15.34;26.68;5.9;11.18;3.99;29.91;18.48;20.8;8.7;11.36;10;10.61;21.8;27.65;35;12.83;7.38;8.74;12.04;25.65;27.16;7.49;9.4;10.66;9.07;5.01;16.34;8.71
NO2;uur;µg/m³;20211005 19:00;20211005 20:00;10.44;7.22;9.4;7;6.28;11.2;8;14.19;17.76;15.15;11.65;6.56;10.34;2.97;4.9;9.8;25.38;4.69;9.16;4.06;25.57;22.36;21.43;16.41;11.4;9.12;12.12;17.38;22.67;24.93;12.72;8.8;8.6;13.02;18.5;24.99;9.42;9.24;8.58;8.18;4.82;13.42;7.34
NO2;uur;µg/m³;20211005 20:00;20211005 21:00;10.48;8.25;7.07;7.93;6.76;13.82;8.12;10.65;13.84;10.59;10.28;7.74;9;2.06;6.22;5.39;28.78;4.31;9.53;2.99;15.47;15.43;18.38;22.59;11.92;9.89;10.18;15.24;16.09;16.67;10.27;7.7;8.15;12.47;15.27;22.89;9.74;7.7;6.14;7.57;6.16;16.57;8.04
NO2;uur;µg/m³;20211005 21:00;20211005 22:00;6.22;7.38;8.32;6.32;6.77;13.59;5.45;9.38;11.92;11.63;10.99;7.55;9.29;1.5;4.04;5.2;26.38;4.72;14.34;2.37;12.29;11.18;13.83;6.96;3.8;9.04;10.7;12.19;13.3;17.43;9.31;9.36;7.41;8.92;14.41;21.87;9.57;8.09;7.18;7.3;6.8;11.73;8.67
NO2;uur;µg/m³;20211005 22:00;20211005 23:00;5.07;6.53;6.65;6.05;5.41;9.46;9.82;8.07;9.88;5.93;6.38;3.76;7.21;4.42;4.82;6.04;15.22;2.94;5.95;2.7;12.5;11.08;11.74;7.36;5.6;7.44;7.61;12.45;13.31;15.03;10.47;8.92;6.84;8.4;11.88;20.9;9.28;7.62;5.14;6.84;6.27;11.79;7.44
